FileName	PredictedText
ban_01701_01135260617	মুশফিকের দুর্দান্ত ক্যাচে সাঙ্গাকারা আউট হয়ে গেলেন
ban_00737_02007127688	চট্টগ্রাম খাগড়াছড়ি সড়ক এর সাথে চলতে থাকুন
ban_00779_00028033312	মেক্সিকো ওয়ার্ল্ড কাপের কোয়ার্টার ফাইনালে পৌঁছেছে
ban_00737_01226597735	এখানে বাংলাদেশ ক্যানাডার খেলার পরিসংখ্যান দেয়া আছে
ban_03042_01496893946	মুহম্মদ জাফর ইকবাল একজন বাংলাদেশী লেখক পদার্থবিদ ও শিক্ষাবিদ
ban_00779_01017929263	20 ফুট দৈর্ঘ্য সীমার মধ্যে ডুবে 455 আছে
ban_00779_00992709891	ঢাকা-আরিচা মহাসড়কে থাকতে সোজা চলতে থাকুন
ban_00737_01466804334	সানমেরিনো সিটি সান মারিনো রাজধানী
ban_00737_00441328493	গ্রিসের রাজধানী
ban_03042_01221344017	কিশোরগঞ্জ পাকুন্দিয়া রোডে অল্প বামদিকে
ban_01232_00543362162	জিডিএফ সুইচ 2008 সালের 22 শে জুলাই ফ্রান্সের স্থাপিত হয়
ban_03042_01778171047	আজ বেলা তিনটায় হোটেল সুন্দরবন
ban_00737_02007760315	এনেছি ট্রানস্ফার ইকুইটির সিইও জন ডব্লিউ ম্যাকডোনাল্ডস
ban_00737_02063777052	মাদারীপুর
ban_01232_00571778242	পেছনের সারা পৃথিবীতে 5710 যৌনকর্মী আছে
ban_03042_02106675376	ন্যাশনাল টি কোম্পানি নতুন চায়ের স্বাদ বাজারে এনেছে
ban_03042_00545988056	সুভা ফিজির রাজধানী
ban_00779_00645324543	ওয়ার্ল্ড কাপ শুরু হচ্ছে
ban_02194_00012404733	চাঁদপুর
ban_02194_01229050592	পুঁজিবাজারের তালিকাভুক্ত ওষুধ ও রসায়ন খাতের প্রতিষ্ঠান কেয়া কসমেটিকস লিমিটেড এর পরিশোধিত মূলধন বাড়ানোর সিদ্ধান্ত অনুমোদন করেছে পরিচালনা পর্ষদ
ban_01232_00024998482	অবশ্যই যখন আপনি নিরাপদ অবস্থাতে আসবেন তখন গুগল ম্যাপস নেভিগেশন বন্ধ করে notification-এ আলতো চাপুন এবং গুগল নাউ চালু করুন এরপরে আপনি রিমাইন্ডার দিতে আপনার কন্ঠ ব্যবহার করতে পারেন
ban_00737_01773538323	লেডি গাগার রোমান্স গানটা চালাতে চান
ban_01232_01029162137	দুঃখিত শিরোনামটা কি
ban_03042_01536766896	জীবনানন্দদাশের বয়ে যা আছে
ban_00737_00817048580	আপনার কোন বাড়ির ঠিকানা সংরক্ষিত নেই
ban_00737_01109876022	আবুল বরকত এর পিতার নাম মরহুম শামসুদ্দিন
ban_03042_00058149319	কিত ইকুয়েডরের রাজধানী
ban_01232_00883587168	কোয়ার্টার ফাইনালের দিকে এখনো কোন টিম এগোতে পারেনি
ban_03042_00730580260	রিয়াদ সৌদি আরবের রাজধানী
ban_00737_00535389845	ওএমসি গ্রপ একটি সমন্বিত আন্তর্জাতিক তেল ও গ্যাস কোম্পানি
ban_01232_01469130594	এক্সপ্রেস স্ক্রিপ্ট মার্কিন যুক্তরাষ্ট্রের বৃহত্তম ফার্মেসি বেনিফিট ব্যবস্থাপনা সংস্থা
ban_00737_01631794639	তাইপে তাইওয়ান এর রাজধানী
ban_00737_01589860598	ক্রিকেটার
ban_00737_00228544292	এখানে মনপুরা সিনেমার কুশীলব আছে
ban_00779_00655176270	রকেয়া জন্মগ্রহণ করেন 1887 সালে রংপুর জেলার পায়রাবন্দ গ্রামে
ban_02194_00807085315	জেনারেল ওসমানী
ban_03042_02050511236	না ঢাকায় এই সপ্তাহে কোন বৃষ্টিপাত আশা করা যায় না
ban_00737_01325081917	কৈবল্যধাম মালিপাড়া সড়ক দিকে বাম দিক ধরুন
ban_03042_00829344037	রবিবার 2012 সালের 7 নভেম্বর
ban_01232_00298146635	নিয়ামে নাইজারের রাজধানী
ban_00737_00505806350	টি মার্কেট মূল্য হল 750 টাকা
ban_01232_00586618379	ক্যাব ভাড়া নেবার জন্য ওভার খোলা হচ্ছে
ban_02194_00438711861	ঝরনা গ্রিল সারা দিন খোলা থাকে
ban_03042_01844863426	দুঃখিত আপনি কি লেডি গাগার বেড্রুমস গানটা শুনতে চাচ্ছিলেন
ban_00737_01232910423	এইগুলো কুকুরের কয়টি প্রজাতি
ban_02194_01830797191	মাশরাফি প্রতি ম্যাচে গড়ে 5 উইকেট অর্জন করেছেন
ban_00737_00132533962	ওসমানী থেকে শাহজালালের বিমান বাংলাদেশের সাইট চৌদ্দশত 72 বিলম্বিত হয়েছে এটি পৌঁছাবে হাজার 900 দুপুর 3 টায়
